content	username	tweet_published_at	type
@IDWantsColdplay @coldplay Pengen ya wkwkwk @dittameilani	danilskaka	2023-05-09 03:45:36+07	replied_to
@vaethereus Jadi mah nonton 5sos ato coldplay wokwokwokw	yudgiyamu	2023-05-09 03:45:23+07	replied_to
@realmadridindo1 buat nonton coldplay??	robbani_hikmah	2023-05-09 03:45:20+07	replied_to
@convomfs nonton disitu juga gamasalah kalo ngonser coldplay, karena atmosfir nya beda dan tetep kerasa seru	Frzadam	2023-05-09 03:45:15+07	replied_to
@sbyfess Web coldplay down ga sih? Buka dari tadi ga bisa 🥲	emldii	2023-05-09 03:45:03+07	replied_to
@GhhopesHi @coldplay Dulu aku yg berdiri, habisnya segini https://t.co/C0dNjDT3nb	nasyaElpnt	2023-05-09 02:38:11+07	replied_to
@xunjjongie exo ga ot8/ot9 tahun ini, mau ke coldplay dulu huhuhu😭	oohbabysehunie	2023-05-09 03:44:55+07	tweet
@txtsiaries @westenthu menurut gw kalo konser coldplay bukan nikmatin visualnya sih tapi lebih ke vibes konsernya, mau lu duduk dimana aja pasti bakal seru	masggg_	2023-05-09 03:44:52+07	replied_to
@thisisnotmahar Mana aku pernah denger katanya coldplay tuh selective banget milih negara buat konser mereka 🥲	acupofhappinees	2023-05-09 03:44:48+07	replied_to
@vkoobby masih ada waktu 6 bulan buat cari ayang diajak coldplay date	txtsiaul	2023-05-09 03:44:44+07	replied_to
@IDWantsColdplay @coldplay ni pasti grgr fansnya coldplay pada baek bener ramadan kemaren, mas kris pasti bangga gasi woy, rispek https://t.co/zey6R7BIJd	farishumami	2023-05-09 03:44:28+07	replied_to
@coldplay Woyyy info orang dalem tiket...gayakin war bakal dapet ane 🙃	Pengenricheese	2023-05-09 03:44:23+07	replied_to
@hikmahaha @IDWantsColdplay @coldplay jangan sampai besok post gini dah 😭	strnsmars	2023-05-09 03:44:17+07	replied_to
@shariefghazali @AiraMyra_ Cigarette After Sex aku boleh, takkan Coldplay tak boleh	sebalikmata	2023-05-09 03:44:15+07	replied_to
@tanyakanrl sejak kapan coldplay jadi artis korea nder😭😭😭😭👊🏻	rapunhend	2023-05-09 03:44:00+07	replied_to
@exorcistgorl semua orang pengen nonton coldplay	jsusvlciver	2023-05-09 03:43:57+07	replied_to
@coldplay Siapkannn pasukan buat war tikett!!! Kalo gk punya pasukan bisa jastip di kita kok kak ✌️	francoiko	2023-05-09 03:43:45+07	replied_to
@adlisyahril Okay je Coldplay. But dia punya hype mcm band tu tahap dewa. But I do admit Chris Martin punya live showmanship memang bagus.	aminfuad_10	2023-05-09 03:43:33+07	replied_to
@khanzaamp @IDWantsColdplay @coldplay See ya GBK	mnnopa	2023-05-09 03:43:32+07	replied_to
@enaajelu PENGEN NONTON COLDPLAY TPI GK ADA DUIT😭☝🏻 https://t.co/Kogj3v6tPP	popcorn_basi	2023-05-09 03:43:20+07	tweet
@tanyakanrl bru tau gw klo Coldplay tuh aliran musiknya kpop	kopidangdutt_	2023-05-09 03:43:16+07	replied_to
@estehtawar_ Ini reaksiku kalau ada yang muter Coldplay https://t.co/8fMUOQ1QuI	dikirfan	2023-05-09 03:43:13+07	replied_to
@sitnuurr Aku mau nemenin nonton coldplay Sit, tapi ga mampu beli tiketnya 🤣🤣🤣	arthanailisf	2023-05-09 03:43:07+07	replied_to
@westenthu duit segitu ada tp masi ga tega buat ngeluarin duit segitu untuk konser 😭😭 smoga coldplay panjang umur dan aku bs nonton konser selanjutnyaaa	figitiri	2023-05-09 03:43:07+07	replied_to
@odipiaaaaa kita ga ada yang tau ya kak, siapa tau nanti ada rezeki lebih bisa nonton coldplay &amp; messi di negara lainn aamiin	hkml07_	2023-05-09 03:43:01+07	replied_to
@buruhkumuh Hei kamu buruh pabrik gausah sok ngerti Coldplay deh, dengerin dangdut Pantura aja 🤣	wanpradika	2023-05-09 03:43:00+07	replied_to
@harykopter resepsi na lalajo coldplay wae kitu nya:(	tawakkaI	2023-05-09 03:42:54+07	replied_to
@tanyakanrl fans fomo ya nder kok kpop,sjk kpan coldplay kpop	_jjnlee	2023-05-09 03:42:50+07	replied_to
uwaww uwawww😍 yg mau jastip tiket coldplay pantengin akun @thenyetii yawww💗 https://t.co/XOaywG37LE	siskachann	2023-05-09 03:42:39+07	tweet
@capricornaur @fauliar_ Mon maap insyaa Allah sudah tidak di Indo pas Coldplay ke sini	Nabilla_EA	2023-05-09 03:42:25+07	replied_to
@IDWantsColdplay @coldplay NANGIS	joonicaa	2023-05-09 03:42:28+07	replied_to
@tawakkaI akad weh hela sambil nonton coldplay	harykopter	2023-05-09 03:42:21+07	replied_to
@IDWantsColdplay @coldplay WOIIIIIIIIIII SHSHSJANGDSHHAHA  ???!!!!!???!!!!! 😭😭😭😭😭😭😭😭	galihaprakasa	2023-05-09 03:42:20+07	replied_to
@IDWantsColdplay @coldplay langsung ambil cuti 15-16 sih ini	bulanaprilduarb	2023-05-09 02:37:36+07	replied_to
@ladofbelfast Spotses  rehearsal sebelum konser coldplay 🤣🤣	florecientte	2023-05-09 03:42:17+07	tweet
@coldplay konser di Indonesia 15 November tapi tuhan lagi nguji ekonomi keluarga gw sedih bangett🥺 yok semangat sukses biar bisa nnton konser Coldplay pake uang sendiri di luar negeri, please bang jan pensiun dlu yaa tunggu gw 🙏🏻😭💪	niisaalmadina_	2023-05-09 03:42:17+07	replied_to
@IDWantsColdplay @coldplay itu presale bca 17,18 mksdnya gmn ya? apakah nnti ada sale lagi tiketny slain 17,18?	Exxrvn	2023-05-09 03:42:10+07	replied_to
@wicak_onos Iya banyaknya tau lagu2 yg dulu &amp; emg not into bgt sm coldplay sih jd manifesting buat yg lain aja😊	messyneshiy	2023-05-09 03:42:09+07	replied_to
segila2nya orang2 sm Coldplay ya gw akui juga emang enak2 sih lagu mreka, but i prefer to see @samsmith in SG, mo galau berjamaah.	psikologabal	2023-05-09 03:42:06+07	tweet
@idextratime sebutkan 3 lagu coldplay	nowaydays	2023-05-09 03:42:03+07	replied_to
konser coldplay pas bangett, abis skripsian langsung healing nonton coldplay @sandiuno MAU TIKETNYA 1 PAK🫠	cincaukapucino	2023-05-09 03:41:08+07	tweet
@coldplay Nak gi😭😭	kimieen	2023-05-09 03:41:55+07	replied_to
"@Slixe_13 @IDWantsColdplay @coldplay Iyaa mengsedih ya wkwkkwk
Lagi nyari info ngepet halal wkwkwk 😭😂"	kentanrebusss	2023-05-09 03:41:55+07	replied_to
@diianyulia @IDWantsColdplay @coldplay @iyool_ @Sabrian__ Capek gasi? Haha	uratsaraf_	2023-05-09 03:41:50+07	replied_to
@pramestunggadew @IDWantsColdplay @coldplay Haloo kakk, aku buka jasa warnya nihhh bisa booking slot dulu https://t.co/Tf9YYbx3ET	onewooday	2023-05-09 03:41:49+07	retweet
"👋Annyeong chingudeul👋

Yuhuuuu info Coldplay udah ada nihh
Bagi yang mau jastip bisa langsung dm aja di twitter atau ignya adajatip di @adajastipni 
Ditunggu yaaaa 😊💕💕

#ColdplayJakarta #ColdplayIndonesia #Coldplaytickets #coldplay https://t.co/dIfmkYS6ZQ"	adajastipni	2023-05-09 03:41:39+07	tweet
@sunsunbestie 😭😭 huaaa kalo enha ke jakartaa pasti milih enhaa tapi pengen coldplay jugaa	mochiiame	2023-05-09 03:41:37+07	replied_to
@coldplay war tiketnya meni mei😭	wtshwanv	2023-05-09 03:41:36+07	replied_to
@tanyakanrl lah Coldplay bukan kpop anying ituu band 😭😭😭😭	forever17land	2023-05-09 03:41:34+07	replied_to
"Se-excited itu @coldplay  singgaj di Indonesia..
Pokoknya sampai November harus wajib kumpulin dana Coldplay https://t.co/fZ1WAepvjJ"	riaayupus	2023-05-09 03:41:28+07	tweet
@tiketXid besoknya coldplay dateng ke rumah gua nyanyi happy birthday	broccoliarrr	2023-05-09 03:41:26+07	replied_to
@bstnarmstrong Katanya grindey mau ke sini	sethrash666	2023-05-09 03:21:04+07	replied_to
@FAMaradjabessy @ilhambaas @yrzfahmi Fix eta mah langsung dijual jang meuli tiket coldplay 😭😭😭	VankaAgusto	2023-05-09 03:41:20+07	replied_to
@tanyakanrl sejak kapan Coldplay jdi bagian dri kpop anjer 😩	awisherwinner	2023-05-09 03:41:17+07	replied_to
@Andikaaaaaap @IDWantsColdplay @coldplay Mandiri kan lebih mudah y	beviorreoct	2023-05-09 03:41:15+07	replied_to
KENAPAAAA KENAPAAAAA @coldplay	koolvinklein	2023-05-09 03:41:15+07	tweet
@itsmemizuka @IDWantsColdplay @coldplay Ayo kak	cindlemanteer	2023-05-09 03:41:11+07	replied_to
"@hkml07_ Aku lagi gaada kerjaan tp kehalang duit. 
Klo sblum november udh dpt kerjaan baru sabi sih coldplay. 
Kalo argen kemungkinan gabisa krn 1minggu sblm lebaran haji dan posisi blm kerja jg. Duit sih ada ya buat tiket tp harus mikirin PP jkt-dom aku 🥀"	odipiaaaaa	2023-05-09 03:41:08+07	replied_to
@bintangfathan_ bareng @joindong_ kaaa banyak yg ke coldplay	kulitmekdiii	2023-05-09 03:41:08+07	replied_to
@JetVeetlev Pilih coldplay atau hot play	gennasatria	2023-05-09 03:41:02+07	replied_to
@vanteetix @IDWantsColdplay @coldplay Fee brp kak	missoriginalsix	2023-05-09 03:41:00+07	replied_to
@JR_Cyrillus @idextratime Njeerrr baru tau coldplay gak terkenal 😭🤣 Kakaknya pasti tinggal di goa pedalaman 🤣	aidaaputry_	2023-05-09 03:40:59+07	replied_to
@ohmynana08 iya,tpi ini coldplay ticketing 17 mei besok😭😭	cbcumi14_	2023-05-09 02:37:19+07	replied_to
@couchpawteto Gpp biar pada war coldplay aja.. g usah pada ikutan war bokpop..	Valerriene	2023-05-09 03:40:52+07	replied_to
@ladofbelfast Yam udah saatnya gelar spotses coldplay only	florecientte	2023-05-09 03:40:52+07	tweet
@anwaribrahim @WahyuYordan Jom paklong, Coldplay in tambun	twt_lakot	2023-05-09 03:40:46+07	replied_to
@lipskvi @ColdplayMsia @coldplay makan modal laa kawan dgn kau 😔💔	sofeaaquilah	2023-05-09 03:40:46+07	replied_to
@coldplay Nanti dah sampai roger2 ah, lama tak ngetih	aghafran	2023-05-09 03:40:45+07	replied_to
@coldplay Bisa gilaaa	bellaajelitaaa	2023-05-09 03:40:45+07	replied_to
@IDWantsColdplay @coldplay Semangat kawan https://t.co/c37XKKSs67	Aryasaa_	2023-05-09 03:40:37+07	replied_to
@amrmkhrs Coldplay ni yang boyband korea tu kan?	mnmnur	2023-05-09 03:35:52+07	replied_to
@JR_Cyrillus @idextratime dek lahir tahun brapa kok bisa bilang coldplay ga terkenal2 banget🥲🥲	imurbbyygurl	2023-05-09 03:40:32+07	replied_to
"11.11
KAOHSIUNG
NATIONAL STADIUM
@coldplay https://t.co/vcKu56S030"	vic22111	2023-05-09 03:40:30+07	tweet
@kulitmekdiii pengen nonton coldplay kalo ada barengan	bintangfathan_	2023-05-09 03:40:28+07	replied_to
@amrmkhrs Damn. Padan lah aku familiar. Aku pun die hard fan coldplay jugak dulu	mnmnur	2023-05-09 03:40:24+07	replied_to
@coldplay Ayo nonton @elxection	prominasusu	2023-05-09 03:40:19+07	replied_to
@tanyakanrl tp coldplay bkn kpop....	leodecapriooo	2023-05-09 03:40:17+07	replied_to
@sevirarinandaa Harus lah nanti malu lah kite same sahabat Coldplay's   posting di ig tapi ndk bise nyanyi nye..🫥	AcengMuska	2023-05-09 03:40:16+07	replied_to
@IDWantsColdplay @coldplay yg buka jastip jgn banyak” ambilnya dong, kita jg pngen ngewar 🥹	endaaRN	2023-05-09 03:40:09+07	replied_to
@westenthu itu kan vip biasanya 5 jt karena ada benefit lainnya, festival 3,5jt udah lumayan murah buat artis sekelas Coldplay... paling kalo beyonce atau taylor bisa segitu naik 1-2jt yg mana masih worth it bgt	illicitvmin	2023-05-09 03:40:06+07	replied_to
@bukanmasochism Angin Syurga lagu misha omar tau bukan lagu coldplay. Tetiba	helmihaqiem	2023-05-09 03:39:59+07	replied_to
@JR_Cyrillus @idextratime Yaelah Coldplay udah terkenal Duluan kali dari JB atau One Direction	Dicky_Arya11	2023-05-09 03:39:54+07	replied_to
@justmeaan awal2 tarikh dah keluar coldplay hahaaha	frdzarf	2023-05-09 03:39:48+07	replied_to
@coldplay ga kebayang di Tokyo Dome gimana cakepnya itu konser.	fauzanrfni	2023-05-09 03:39:45+07	replied_to
@mashoppus @kulitmekdiii @notdrybread Hehe iya kak.Yg penting emang bagus kok Coldplay klo konser. Even cuma dengerin diluar aja🙂	thenacne	2023-05-09 03:39:46+07	replied_to
@ddownunderr @izaaaleluya ga kebeli tiket coldplay🙏	bucinkeita	2023-05-09 03:39:44+07	replied_to
"@amlzlf_ Gue mau coldplay aja 😭
Akhir bulan ini ke Bali soalnya 👉🏻👈🏻"	raintopiasong	2023-05-09 03:39:43+07	replied_to
@IDWantsColdplay @coldplay Kenapa rabuuu sih....susah buat orang yg  jauh dan kerjaaa😭😭😭😭	TRA123_	2023-05-09 03:39:43+07	replied_to
@coldplay nonton enggak nonton enggak 🥲🙃🙂	armitaTri	2023-05-09 03:39:40+07	replied_to
@RosesAreKookie @putrisarahd cuma coldplay dan the script, abis itu udah list konserku semua lunas, terima kasih ya al 🥺💙	nerosalt	2023-05-09 03:39:39+07	replied_to
@itsmemizuka @IDWantsColdplay @coldplay Ikutt kakk, kalo ada yg mau bikin grup nanti tolong tag aku🙏🏻	mintbearchoc	2023-05-09 03:39:39+07	replied_to
@ipaansar napa cpt bngt si coldplay astaga	Cupalopa	2023-05-09 03:39:39+07	tweet
@kiddocaremy @xdidiandrax Boleh but collab dengan coldplay ni. Tiket concert + free jaga anak 😂	luqmanlhqm	2023-05-09 03:39:30+07	replied_to
@prvgst new light lagu coldplay palalu bau santen	rizqiaul	2023-05-09 03:39:27+07	replied_to
@frianamran @westenthu Mau berharap kaya gitu. Tapi pasti bakalan ada. Secara konser coldplay banyak yang nantiin, pertama kali di Indo. Pasti ada aja yang cari celah.	honeydewsummer	2023-05-09 03:39:27+07	tweet
@thenacne @westenthu Eee iyaa loket, tapi pas di search ga ada punya coldplay	clownberriye	2023-05-09 03:39:01+07	replied_to
@andihiyat Yuk yang mau jastip tiket coldplay bisa DM slot terbatas	quarterlife04	2023-05-09 03:39:23+07	replied_to
@kentanrebusss @IDWantsColdplay @coldplay Sama aja kak jatuhnya dgn ku,uangnya udah di pake buat lebaran sekarang kosong gak ada simpenan😭😭😭	Slixe_13	2023-05-09 03:39:17+07	replied_to
@azis95 Jastip coldplay kena brp %	m_erfian	2023-05-09 03:39:13+07	replied_to
@imcowplant wkwkkw duit nya gaada buat nonton coldplay😂	Andre_rizqi	2023-05-09 03:38:23+07	replied_to
@IDWantsColdplay @coldplay Tolong siapapun… temenin gue nonton ini 🙃	raintopiasong	2023-05-09 03:39:04+07	replied_to
@IDWantsColdplay @coldplay War tiket war tiket war tiker	riaayupus	2023-05-09 03:38:51+07	replied_to
@coldplay bkk pls🤧	creeploo	2023-05-09 03:38:51+07	replied_to
@IDWantsColdplay @coldplay halahhh halahhhh 17-19 mei bangett 😭	itsnanayaaa	2023-05-09 03:38:45+07	replied_to
@nolinguistik @IDWantsColdplay @coldplay AKU GA LIAT MATAKU KETUTUPAN MASKER	morenasirena12	2023-05-09 03:38:32+07	replied_to
@hartinieyusof @leahalim15 Hoho pm suka coldplay ke😅	nuoraein	2023-05-09 03:38:31+07	replied_to
@JungleBlade Ini buat konser apa ? coldplay ya ?	Peunat_	2023-05-09 03:38:30+07	replied_to
@internetsuffer Ok coldplay aku	_virginiadream	2023-05-09 03:38:25+07	replied_to
"@hwangbangs Anak dalem perut: aku keluar deket"" tgl coldplay konser ah 😍"	LEVANBIN99	2023-05-09 03:38:24+07	replied_to
@MUSIKMENFESS bangsdd bmth apa coldplay yaa	alfito__	2023-05-09 03:38:23+07	replied_to
@IDWantsColdplay @coldplay Udah fix ya min	unisba58	2023-05-09 03:38:23+07	replied_to
@xxexoxee @insidefolkative Keknya ga cuma kpop doang si, apalagi HD kek coldplay gini rawan. Tiati aja pinter2 kitanya	yminfltr	2023-05-09 03:38:20+07	replied_to
@CEOofMOTS @IDWantsColdplay @coldplay Iya error https://t.co/APnILH3wtK	geezmosam	2023-05-09 03:38:19+07	replied_to
"Siti Nurhaliza kalau nak buat konsert mega solo jgn buat bulan 11 tau, sbb dah ada Coldplay. 😁🥰

@CTNurhaliza11"	flazrago	2023-05-09 03:38:17+07	tweet
@IDWantsColdplay @coldplay ANJAYYY ADA BCA PRE-SALE, saatnya pake kartu kredit bapak 😘😘	FadilahRika2	2023-05-09 03:38:04+07	replied_to
"@royentandjung Mgga
Coldplay aja cukup brow
Ngapain bayar mahal2 buat nonton timnas sendiri kebantai hih"	andreLeo__	2023-05-09 03:38:04+07	replied_to
@fikaaabonooo Benda ni actually keperluan jugak kalau dapat stage tinggi dah macam konsert coldplay. Takdenye nak pijak kerusi banquet tu nanti	fdyfkr	2023-05-09 03:38:00+07	replied_to
@coldplay finally Jakarta😭😭😭	vhiby_moon	2023-05-09 03:37:44+07	replied_to
"@westenthu Seneng banget gila impian dari jaman SMA ampe sekarang dah kerja pengen nonton coldplay di JKT

Semoga tiketnya ga ditilep calo!"	idioticstupidt	2023-05-09 03:37:43+07	replied_to
@claristyles_ Boleh cek akun ku kakkk, sisa 2 slot buat coldplay	Noonalee06	2023-05-09 03:37:42+07	replied_to
jd udah percaya blm coldplay ke indonesia @pinchipowww ? wkwkwkkws	pemudalincah	2023-05-09 03:37:41+07	tweet
@yubiaksa kak jadi open tiket coldplay?	chachaaliqa	2023-05-09 03:37:41+07	replied_to
@idextratime yang mau lempar duit 1m ke saya aja gapapa buat nonton messi sama coldplay🙏🏻	hkml07_	2023-05-09 03:37:36+07	replied_to
@arifmuharram aku skip coldplay karena ra ndhe dhit	priambodo	2023-05-09 03:37:11+07	replied_to
@terserahluk @DuniaKuli Karena FB penuh dgn boomer yg udah lepas dari banyak beban hidup. Duit pensiunan, passive income dari kontrakan, bulanan dari anak, twitter isinya rang orang late 20s dan umur 30an yg lagi pusing KPR, budak korporat, gaji UMR, tapi masih ngebet nonton Coldplay maksain pinjol.	Zuttomayonise	2023-05-09 03:37:11+07	tweet
Jadi mau nonton coldplay hehehe @olobersyko https://t.co/Zg4WYuV7Bc	dandiarianta	2023-05-09 03:37:09+07	tweet
@fugthiss coldplay kan artinya aku yahudi	marimainpiano	2023-05-09 03:37:09+07	replied_to
@littlebutshine @IDWantsColdplay @coldplay Tp kyknya jg inj bkan such a thing buat para tmi-ers ya wkwkwkkw :)))	_pinetrees	2023-05-09 03:37:04+07	replied_to
@bornt00die @IDWantsColdplay @coldplay Hai kakak bisa di kita nih yuk	Ticket_thunder	2023-05-09 03:36:51+07	replied_to
@Slixe_13 @IDWantsColdplay @coldplay Wkwkw apalah dayaku yang baru abis lulus masih penganguran wkwkwkwk p kalo ada info ngepet halal kabar kabar wkwkwkk😭😂	kentanrebusss	2023-05-09 03:36:39+07	replied_to
@tanyakanrl Baru tau klo coldplay itu kpop 😭	anymidnights	2023-05-09 03:36:29+07	replied_to
"@insidefolkative aku jual tiket coldplay, duduknya bareng drumer, harga 90jt, nego
laku ga ya? hahahaha"	stenleyyyy	2023-05-09 03:35:39+07	replied_to
"🎇OPEN JASTIP KONSER COLDPLAY JAKARTA 2023🎇@coldplay
✨✨✨✨✨✨✨
📌GBK STADIUM JAKARTA
📅15 November 2023
💵Fee start from 250K 
📃Bookslot 50K
*uang tiket kembali full jika tidak dapat* 

- Diurus sampai tiket fisik 
- Dibuat grup jastip
- Pernah handle beberapa jastip 💯 https://t.co/8iFUOCcVTn"	deoksun007	2023-05-09 03:36:28+07	tweet
@aglprmstix Iya, kalo ama bu bos gausa pake tipu2 blg aja mo nonton coldplay. Pasti dia mengerti🙏🏻	biyyya_	2023-05-09 03:36:28+07	replied_to
@IDWantsColdplay @coldplay deg degan war tikettnya udah dari skrg sih	melbanasti	2023-05-09 02:37:14+07	replied_to
@idextratime Kalau Coldplay pasti yang nyanyi Chris Martin. Kalau Argentina pasti Messi yang ikut main?🤔	nchristianw	2023-05-09 03:35:27+07	replied_to
@Rosepqrk setelah melihat bnyak bgt yg mau nonton coldplay, semangat yh kak kalo mau ngewar :') //	bcnal	2023-05-09 03:36:22+07	replied_to
@coldplay Ingfo gadai	somedimssome	2023-05-09 03:36:13+07	replied_to
Nih ancang2 konser @coldplay, Jakarta, 15 November nanti. Tiket presale 17-18 mei, tiket umum 19 mei. https://t.co/35Am2kqqj8	Supereza	2023-05-09 03:36:11+07	tweet
@idextratime kenapa orang2 bisa suka coldplay ya	ekoagusmegantar	2023-05-09 03:36:08+07	replied_to
@westenthu Murah sih buat sekelas Coldplay tp di cat 7 kaga ada rasanyaaa😭😭	skngwurrr	2023-05-09 03:36:07+07	replied_to
@farahhnadhirah yolo je coldplay only come once (coco) maggi setahun apa ada hal	yoqforger	2023-05-09 03:36:06+07	replied_to
"🎵 OPEN JASTIP KONSER COLDPLAY IN JAKARTA 2023 🎵

⭐ @coldplay
🗓  15 November 2023
📍 GBK JAKARTA
💯% TRUSTED

• Fee 300k 
• Grup Jastip
• Diurus sampai tiket fisik

Book slot WA or DM
#ColdplayJakarta #ColdplayIndonesia #Coldplay2023 https://t.co/HsEijaeuNO"	kworlds__	2023-05-09 03:36:03+07	tweet
@lix_lee007 koh coldplay ga sih koh?	cereinida	2023-05-09 03:36:00+07	replied_to
@coldplay Pgn woyyyy😭😭😭😭	mint_ch0ch0	2023-05-09 03:35:58+07	replied_to
"@nugrohobayus Bagimu agamamu
Bagi ku Coldplay biasa aja"	advithree16	2023-05-09 03:35:58+07	replied_to
@LISAAexp mang coldplay jadi ya?	turnitinrpw	2023-05-09 03:35:50+07	tweet
@idextratime argentina yg ga terkenal2 bgt aja segini, apalagi coldplay 😂 cat 1 aja 10jt an tuh 🤣	myrezandy	2023-05-09 03:35:48+07	replied_to
@feliciasherlina Coldplay sih	g11lbert	2023-05-09 03:35:43+07	replied_to
@AndikaBramantya @idextratime lah bandingin ga fair2fair, dua2nya megastar, lagunya gak lekang waktu sama bersahabat di kuping, lagian JB solo, emang Coldplay solo?🤣 lu bandingin aja ama boyband noh	shitoflasma137	2023-05-09 03:35:40+07	replied_to
@IDWantsColdplay @coldplay Ayo bareng yang dari jember/ sby	luvleypark	2023-05-09 03:35:38+07	replied_to
@dewforyoongi @IDWantsColdplay @coldplay Seminggu lagi 😭😭	luvleypark	2023-05-09 03:35:13+07	replied_to
@cutnadhira Kaknad, punya info akun atau jastip untuk penjualan tiket coldplay yg di KL gak?	miaghani	2023-05-09 03:35:32+07	replied_to
"OPEN JASTIP KONSER COLDPLAY IN JAKARTA 2023 

@coldplay

🗓15 November 2023, GBK JAKARTA

💳 Fee start from 300k

✅ Grup jastip
✅ Refund full harga tix + fee jika tidak dpt presale BCA / public sale
✅ Payment via BCA, DANA, SPAYLATER,DLL https://t.co/u176lWcbx6"	NoonaJajanan	2023-05-09 03:35:32+07	tweet
"AKU MUK OPEN JASTIP TICKETING LAGI NIHHH ADA YANG MAU GAAKKK????? kalo mau liat proof sebelum2nya bisa ke akun @sekaidiw94

t. wts wtb ticketing service jkt coldplay
#ColdplayJakarta #ColdplayIndonesia https://t.co/aJv8BbZW7t"	peachxbit	2023-05-09 03:35:08+07	tweet
@Womenalwaystrue @coldplay ayooooo ikutt	yezkiels	2023-05-09 03:35:23+07	replied_to
@mildandaru Pertandingan eksebisi: Indonesia selection vs coldplay di Pakansari 😂	garagarabola_	2023-05-09 03:35:20+07	replied_to
@jakojeg ooo mnding kt ku km beli motor cash aj sp tau coldplay pulangnya bisa bareng boncengan ngenggg	inirahasiahamba	2023-05-09 03:35:15+07	replied_to
@xunjjongie wkwkw betull soalnya coldplay nih mau di section mana aja kayanya bakal tetep kerasa hypenya	hoscupz	2023-05-09 03:35:12+07	tweet
@westenthu Ini coldplay kalo konser emg ga pernah di weekend kah? Wkwkwkwk	jinniesbabies	2023-05-09 03:35:05+07	replied_to
@coldplay Tazabar nak dengar Matt Bellamy nyanyi lagu Paranoid Android.	mohdfaezuddin	2023-05-09 03:35:04+07	replied_to
Mikir keras gimana caranya dapet tiket Coldplay. Apakah aku harus minta bantuan sekantor, biar berhasil kayak @wdkb_ dulu 🥲😭	Santamaya	2023-05-09 03:35:04+07	tweet
@nliaffxxt @rahlikazhr @IDWantsColdplay @coldplay Klo pake mbca org lain boleh ga si kak?	missoriginalsix	2023-05-09 03:35:03+07	replied_to
@mickeykoew @leomessisite @coldplay Brp neh tiket konser nya	itsmydream2710	2023-05-09 03:34:07+07	tweet
"@idextratime Cyoooggg dilema messi opo coldplay 
Moro aku ngetwit  ngene gak sido budal :(((("	harismha	2023-05-09 03:34:52+07	replied_to
@tanyakanrl Coldplay KPOP? Gk usa nonton nek gak ngerti iku band opo. Ngentek2i kuota tiket ae	sweleraku	2023-05-09 03:34:50+07	replied_to
@kurniaoktv @IDWantsColdplay @coldplay Aku mau minta bayarin boss tambang nih, mau jg atuuhh	luvmatch4	2023-05-09 03:34:44+07	replied_to
"@westenthu Menangis😭aku diantara dua pilihan antara ambil cuti kuliah dulu bisa Nonton coldplay lake duit ukt/kuliah semester 5 cat1 uktnya aku😭
Aku ingin nyanyi my universe ama coldplay😭😭😭"	mochihihichi	2023-05-09 03:34:31+07	replied_to
@tteookkie @coldplay Okay bismillah😭❤️‍🔥❤️‍🔥	jjkookssi	2023-05-09 03:34:35+07	replied_to
@tanyakanrl ANJIR COLDPLAY JD BG KOREA	ilyouphoriaa	2023-05-09 03:34:32+07	replied_to
Kita buat2 pi la minat Coldplay ni @coldplay	ahmadnasaruddin	2023-05-09 03:34:25+07	retweet
@tanyakanrl SEJAK KAPAN COLDPLAY KPOP	aeripanas	2023-05-09 03:34:21+07	replied_to
@borabie27 @IDWantsColdplay @coldplay 800-3,5 katanya sih ka	luvleypark	2023-05-09 03:34:20+07	replied_to
@IDWantsColdplay @coldplay Bah @MuhammadEk0 nunut oleh	Angga_K_P	2023-05-09 03:34:15+07	replied_to
@IDWantsColdplay @coldplay haru rabu @mellyaryani16 🙃	hrstwan_	2023-05-09 03:34:15+07	replied_to
@imyoursaeng @IDWantsColdplay @coldplay @gyunyinkim Cek dm	bornt00die	2023-05-09 03:33:55+07	replied_to
"@IDWantsColdplay Shamelessly promoting...

Jastipan Coldplay nya, kakak

https://t.co/EYlFpVkeN2"	laraaacroft	2023-05-09 03:34:05+07	replied_to
@coldplay Allahu Akbar	affrian__	2023-05-09 03:33:26+07	replied_to
@bocchitori @diggingupthegrv @westenthu Kalo cat 5 itu bagusnya kalo suka bikin/upload igs tentang flashlighg atau kembang api khas konsernya coldplay, nah itu cocok di cat 5, soalnya kan center ya jadi pas banget buat rekam seluruh vibes konser, pengalaman gue sih	corigensha	2023-05-09 03:33:25+07	replied_to
@hnf_yoonmin913 Ka buka jasa war tiket dong 😭😭 kayaknya aku blm rejeki ketemu yoongi, tp semoga rejeki ketemu Coldplay dulu 😭	Slsxtna_jk	2023-05-09 03:33:18+07	tweet
@untouchablee9 @IDWantsColdplay @coldplay Tenang ada pinjol	txtdarira	2023-05-09 03:33:17+07	replied_to
@coldplay butuh ketiban duit segunung ini mah	cigarlattee	2023-05-09 03:31:33+07	replied_to
@auliajihaaan coldplay kyknya euphorianya gila bgt, aku juga pengen 🥹	icedamericanhoe	2023-05-09 03:33:13+07	replied_to
@monstreza @oscarsagito Coldplay kembali ke hub karena kost kosong.	JetVeetlev	2023-05-09 03:33:12+07	replied_to
